Year,BEAT,Crime Group,Crime Category,crime_counts
2015,M1,Person Crime,Aggravated Assault,47
2015,M1,Person Crime,Rape,1
2015,M1,Person Crime,Robbery,38
2015,M1,Property Crime,Arson,1
2015,M1,Property Crime,Burglary,65
2015,M1,Property Crime,Larceny-Theft,971
2015,M1,Property Crime,Motor Vehicle Theft,30
2015,M2,Person Crime,Aggravated Assault,45
2015,M2,Person Crime,Homicide,1
2015,M2,Person Crime,Rape,3
2015,M2,Person Crime,Robbery,68
2015,M2,Property Crime,Arson,1
2015,M2,Property Crime,Burglary,140
2015,M2,Property Crime,Larceny-Theft,1064
2015,M2,Property Crime,Motor Vehicle Theft,28
2015,M3,Person Crime,Aggravated Assault,44
2015,M3,Person Crime,Rape,2
2015,M3,Person Crime,Robbery,76
2015,M3,Property Crime,Burglary,45
2015,M3,Property Crime,Larceny-Theft,781
2015,M3,Property Crime,Motor Vehicle Theft,12
2015,N1,Person Crime,Aggravated Assault,25
2015,N1,Person Crime,Rape,2
2015,N1,Person Crime,Robbery,10
2015,N1,Property Crime,Arson,3
2015,N1,Property Crime,Burglary,220
2015,N1,Property Crime,Larceny-Theft,394
2015,N1,Property Crime,Motor Vehicle Theft,82
2015,N2,Person Crime,Aggravated Assault,51
2015,N2,Person Crime,Rape,3
2015,N2,Person Crime,Robbery,31
2015,N2,Property Crime,Arson,1
2015,N2,Property Crime,Burglary,134
2015,N2,Property Crime,Larceny-Theft,454
2015,N2,Property Crime,Motor Vehicle Theft,86
2015,N3,Person Crime,Aggravated Assault,63
2015,N3,Person Crime,Rape,9
2015,N3,Person Crime,Robbery,43
2015,N3,Property Crime,Arson,1
2015,N3,Property Crime,Burglary,189
2015,N3,Property Crime,Larceny-Theft,684
2015,N3,Property Crime,Motor Vehicle Theft,114
2015,O1,Person Crime,Aggravated Assault,29
2015,O1,Person Crime,Rape,2
2015,O1,Person Crime,Robbery,19
2015,O1,Property Crime,Burglary,30
2015,O1,Property Crime,Larceny-Theft,421
2015,O1,Property Crime,Motor Vehicle Theft,47
2015,O2,Person Crime,Aggravated Assault,19
2015,O2,Person Crime,Rape,1
2015,O2,Person Crime,Robbery,13
2015,O2,Property Crime,Arson,2
2015,O2,Property Crime,Burglary,52
2015,O2,Property Crime,Larceny-Theft,161
2015,O2,Property Crime,Motor Vehicle Theft,37
2015,O3,Person Crime,Aggravated Assault,22
2015,O3,Person Crime,Rape,1
2015,O3,Person Crime,Robbery,9
2015,O3,Property Crime,Arson,2
2015,O3,Property Crime,Burglary,64
2015,O3,Property Crime,Larceny-Theft,166
2015,O3,Property Crime,Motor Vehicle Theft,42
2015,Q1,Person Crime,Aggravated Assault,15
2015,Q1,Person Crime,Homicide,1
2015,Q1,Person Crime,Rape,3
2015,Q1,Person Crime,Robbery,8
2015,Q1,Property Crime,Arson,3
2015,Q1,Property Crime,Burglary,189
2015,Q1,Property Crime,Larceny-Theft,507
2015,Q1,Property Crime,Motor Vehicle Theft,70
2015,Q2,Person Crime,Aggravated Assault,13
2015,Q2,Person Crime,Rape,3
2015,Q2,Person Crime,Robbery,9
2015,Q2,Property Crime,Arson,3
2015,Q2,Property Crime,Burglary,271
2015,Q2,Property Crime,Larceny-Theft,739
2015,Q2,Property Crime,Motor Vehicle Theft,80
2015,Q3,Person Crime,Aggravated Assault,36
2015,Q3,Person Crime,Homicide,1
2015,Q3,Person Crime,Rape,2
2015,Q3,Person Crime,Robbery,35
2015,Q3,Property Crime,Arson,1
2015,Q3,Property Crime,Burglary,215
2015,Q3,Property Crime,Larceny-Theft,749
2015,Q3,Property Crime,Motor Vehicle Theft,76
2015,R1,Person Crime,Aggravated Assault,49
2015,R1,Person Crime,Homicide,1
2015,R1,Person Crime,Rape,1
2015,R1,Person Crime,Robbery,60
2015,R1,Property Crime,Burglary,138
2015,R1,Property Crime,Larceny-Theft,351
2015,R1,Property Crime,Motor Vehicle Theft,91
2015,R2,Person Crime,Aggravated Assault,63
2015,R2,Person Crime,Rape,3
2015,R2,Person Crime,Robbery,47
2015,R2,Property Crime,Arson,2
2015,R2,Property Crime,Burglary,137
2015,R2,Property Crime,Larceny-Theft,511
2015,R2,Property Crime,Motor Vehicle Theft,81
2015,R3,Person Crime,Aggravated Assault,52
2015,R3,Person Crime,Homicide,1
2015,R3,Person Crime,Rape,4
2015,R3,Person Crime,Robbery,34
2015,R3,Property Crime,Arson,1
2015,R3,Property Crime,Burglary,192
2015,R3,Property Crime,Larceny-Theft,551
2015,R3,Property Crime,Motor Vehicle Theft,89
2015,S1,Person Crime,Aggravated Assault,44
2015,S1,Person Crime,Rape,2
2015,S1,Person Crime,Robbery,43
2015,S1,Property Crime,Arson,5
2015,S1,Property Crime,Burglary,103
2015,S1,Property Crime,Larceny-Theft,204
2015,S1,Property Crime,Motor Vehicle Theft,103
2015,S2,Person Crime,Aggravated Assault,66
2015,S2,Person Crime,Homicide,3
2015,S2,Person Crime,Rape,2
2015,S2,Person Crime,Robbery,38
2015,S2,Property Crime,Arson,2
2015,S2,Property Crime,Burglary,128
2015,S2,Property Crime,Larceny-Theft,205
2015,S2,Property Crime,Motor Vehicle Theft,116
2015,S3,Person Crime,Aggravated Assault,49
2015,S3,Person Crime,Robbery,32
2015,S3,Property Crime,Arson,3
2015,S3,Property Crime,Burglary,205
2015,S3,Property Crime,Larceny-Theft,286
2015,S3,Property Crime,Motor Vehicle Theft,121
2015,U1,Person Crime,Aggravated Assault,40
2015,U1,Person Crime,Rape,4
2015,U1,Person Crime,Robbery,29
2015,U1,Property Crime,Arson,2
2015,U1,Property Crime,Burglary,356
2015,U1,Property Crime,Larceny-Theft,688
2015,U1,Property Crime,Motor Vehicle Theft,156
2015,U2,Person Crime,Aggravated Assault,62
2015,U2,Person Crime,Homicide,1
2015,U2,Person Crime,Rape,2
2015,U2,Person Crime,Robbery,54
2015,U2,Property Crime,Arson,1
2015,U2,Property Crime,Burglary,240
2015,U2,Property Crime,Larceny-Theft,759
2015,U2,Property Crime,Motor Vehicle Theft,82
2015,U3,Person Crime,Aggravated Assault,28
2015,U3,Person Crime,Rape,3
2015,U3,Person Crime,Robbery,17
2015,U3,Property Crime,Arson,4
2015,U3,Property Crime,Burglary,282
2015,U3,Property Crime,Larceny-Theft,668
2015,U3,Property Crime,Motor Vehicle Theft,67
2015,W1,Person Crime,Aggravated Assault,26
2015,W1,Person Crime,Rape,1
2015,W1,Person Crime,Robbery,21
2015,W1,Property Crime,Arson,2
2015,W1,Property Crime,Burglary,98
2015,W1,Property Crime,Larceny-Theft,348
2015,W1,Property Crime,Motor Vehicle Theft,68
2015,W2,Person Crime,Aggravated Assault,29
2015,W2,Person Crime,Robbery,25
2015,W2,Property Crime,Arson,2
2015,W2,Property Crime,Burglary,142
2015,W2,Property Crime,Larceny-Theft,429
2015,W2,Property Crime,Motor Vehicle Theft,90
2015,W3,Person Crime,Aggravated Assault,23
2015,W3,Person Crime,Homicide,1
2015,W3,Person Crime,Rape,1
2015,W3,Person Crime,Robbery,10
2015,W3,Property Crime,Arson,4
2015,W3,Property Crime,Burglary,139
2015,W3,Property Crime,Larceny-Theft,359
2015,W3,Property Crime,Motor Vehicle Theft,87
2016,B1,Person Crime,Aggravated Assault,44
2016,B1,Person Crime,Rape,1
2016,B1,Person Crime,Robbery,38
2016,B1,Property Crime,Arson,3
2016,B1,Property Crime,Burglary,231
2016,B1,Property Crime,Larceny-Theft,595
2016,B1,Property Crime,Motor Vehicle Theft,80
2016,B2,Person Crime,Aggravated Assault,26
2016,B2,Person Crime,Rape,3
2016,B2,Person Crime,Robbery,27
2016,B2,Property Crime,Arson,1
2016,B2,Property Crime,Burglary,198
2016,B2,Property Crime,Larceny-Theft,686
2016,B2,Property Crime,Motor Vehicle Theft,142
2016,B3,Person Crime,Aggravated Assault,24
2016,B3,Person Crime,Rape,1
2016,B3,Person Crime,Robbery,18
2016,B3,Property Crime,Arson,6
2016,B3,Property Crime,Burglary,276
2016,B3,Property Crime,Larceny-Theft,889
2016,B3,Property Crime,Motor Vehicle Theft,189
2016,C1,Person Crime,Aggravated Assault,20
2016,C1,Person Crime,Homicide,1
2016,C1,Person Crime,Rape,1
2016,C1,Person Crime,Robbery,21
2016,C1,Property Crime,Arson,5
2016,C1,Property Crime,Burglary,192
2016,C1,Property Crime,Larceny-Theft,432
2016,C1,Property Crime,Motor Vehicle Theft,94
2016,C2,Person Crime,Aggravated Assault,15
2016,C2,Person Crime,Rape,2
2016,C2,Person Crime,Robbery,10
2016,C2,Property Crime,Burglary,142
2016,C2,Property Crime,Larceny-Theft,485
2016,C2,Property Crime,Motor Vehicle Theft,50
2016,C3,Person Crime,Aggravated Assault,25
2016,C3,Person Crime,Homicide,2
2016,C3,Person Crime,Rape,1
2016,C3,Person Crime,Robbery,17
2016,C3,Property Crime,Burglary,107
2016,C3,Property Crime,Larceny-Theft,404
2016,C3,Property Crime,Motor Vehicle Theft,84
2016,D1,Person Crime,Aggravated Assault,57
2016,D1,Person Crime,Homicide,1
2016,D1,Person Crime,Rape,4
2016,D1,Person Crime,Robbery,42
2016,D1,Property Crime,Burglary,151
2016,D1,Property Crime,Larceny-Theft,600
2016,D1,Property Crime,Motor Vehicle Theft,41
2016,D2,Person Crime,Aggravated Assault,38
2016,D2,Person Crime,Rape,7
2016,D2,Person Crime,Robbery,14
2016,D2,Property Crime,Arson,3
2016,D2,Property Crime,Burglary,155
2016,D2,Property Crime,Larceny-Theft,545
2016,D2,Property Crime,Motor Vehicle Theft,57
2016,D3,Person Crime,Aggravated Assault,50
2016,D3,Person Crime,Rape,2
2016,D3,Person Crime,Robbery,28
2016,D3,Property Crime,Arson,1
2016,D3,Property Crime,Burglary,211
2016,D3,Property Crime,Larceny-Theft,579
2016,D3,Property Crime,Motor Vehicle Theft,58
2016,E1,Person Crime,Aggravated Assault,67
2016,E1,Person Crime,Rape,6
2016,E1,Person Crime,Robbery,47
2016,E1,Property Crime,Arson,4
2016,E1,Property Crime,Burglary,255
2016,E1,Property Crime,Larceny-Theft,508
2016,E1,Property Crime,Motor Vehicle Theft,91
2016,E2,Person Crime,Aggravated Assault,88
2016,E2,Person Crime,Rape,10
2016,E2,Person Crime,Robbery,68
2016,E2,Property Crime,Arson,1
2016,E2,Property Crime,Burglary,125
2016,E2,Property Crime,Larceny-Theft,640
2016,E2,Property Crime,Motor Vehicle Theft,61
2016,E3,Person Crime,Aggravated Assault,74
2016,E3,Person Crime,Rape,10
2016,E3,Person Crime,Robbery,19
2016,E3,Property Crime,Burglary,183
2016,E3,Property Crime,Larceny-Theft,556
2016,E3,Property Crime,Motor Vehicle Theft,56
2016,F1,Person Crime,Aggravated Assault,57
2016,F1,Person Crime,Rape,7
2016,F1,Person Crime,Robbery,20
2016,F1,Property Crime,Arson,1
2016,F1,Property Crime,Burglary,66
2016,F1,Property Crime,Larceny-Theft,339
2016,F1,Property Crime,Motor Vehicle Theft,84
2016,F2,Person Crime,Aggravated Assault,31
2016,F2,Person Crime,Homicide,1
2016,F2,Person Crime,Rape,3
2016,F2,Person Crime,Robbery,43
2016,F2,Property Crime,Arson,3
2016,F2,Property Crime,Burglary,122
2016,F2,Property Crime,Larceny-Theft,570
2016,F2,Property Crime,Motor Vehicle Theft,86
2016,F3,Person Crime,Aggravated Assault,41
2016,F3,Person Crime,Rape,2
2016,F3,Person Crime,Robbery,26
2016,F3,Property Crime,Arson,3
2016,F3,Property Crime,Burglary,108
2016,F3,Property Crime,Larceny-Theft,404
2016,F3,Property Crime,Motor Vehicle Theft,126
2016,G1,Person Crime,Aggravated Assault,51
2016,G1,Person Crime,Rape,13
2016,G1,Person Crime,Robbery,19
2016,G1,Property Crime,Arson,2
2016,G1,Property Crime,Burglary,35
2016,G1,Property Crime,Larceny-Theft,171
2016,G1,Property Crime,Motor Vehicle Theft,32
2016,G2,Person Crime,Aggravated Assault,47
2016,G2,Person Crime,Rape,6
2016,G2,Person Crime,Robbery,24
2016,G2,Property Crime,Arson,1
2016,G2,Property Crime,Burglary,83
2016,G2,Property Crime,Larceny-Theft,357
2016,G2,Property Crime,Motor Vehicle Theft,52
2016,G3,Person Crime,Aggravated Assault,38
2016,G3,Person Crime,Homicide,1
2016,G3,Person Crime,Rape,2
2016,G3,Person Crime,Robbery,20
2016,G3,Property Crime,Arson,4
2016,G3,Property Crime,Burglary,54
2016,G3,Property Crime,Larceny-Theft,309
2016,G3,Property Crime,Motor Vehicle Theft,44
2016,J1,Person Crime,Aggravated Assault,43
2016,J1,Person Crime,Rape,4
2016,J1,Person Crime,Robbery,27
2016,J1,Property Crime,Arson,6
2016,J1,Property Crime,Burglary,152
2016,J1,Property Crime,Larceny-Theft,524
2016,J1,Property Crime,Motor Vehicle Theft,79
2016,J2,Person Crime,Aggravated Assault,19
2016,J2,Person Crime,Rape,5
2016,J2,Person Crime,Robbery,16
2016,J2,Property Crime,Arson,2
2016,J2,Property Crime,Burglary,187
2016,J2,Property Crime,Larceny-Theft,589
2016,J2,Property Crime,Motor Vehicle Theft,99
2016,J3,Person Crime,Aggravated Assault,20
2016,J3,Person Crime,Rape,4
2016,J3,Person Crime,Robbery,16
2016,J3,Property Crime,Arson,1
2016,J3,Property Crime,Burglary,203
2016,J3,Property Crime,Larceny-Theft,657
2016,J3,Property Crime,Motor Vehicle Theft,110
2016,K1,Person Crime,Aggravated Assault,44
2016,K1,Person Crime,Rape,8
2016,K1,Person Crime,Robbery,32
2016,K1,Property Crime,Arson,1
2016,K1,Property Crime,Burglary,46
2016,K1,Property Crime,Larceny-Theft,591
2016,K1,Property Crime,Motor Vehicle Theft,35
2016,K2,Person Crime,Aggravated Assault,106
2016,K2,Person Crime,Homicide,1
2016,K2,Person Crime,Rape,8
2016,K2,Person Crime,Robbery,54
2016,K2,Property Crime,Arson,5
2016,K2,Property Crime,Burglary,54
2016,K2,Property Crime,Larceny-Theft,474
2016,K2,Property Crime,Motor Vehicle Theft,23
2016,K3,Person Crime,Aggravated Assault,128
2016,K3,Person Crime,Homicide,3
2016,K3,Person Crime,Rape,10
2016,K3,Person Crime,Robbery,114
2016,K3,Property Crime,Arson,5
2016,K3,Property Crime,Burglary,107
2016,K3,Property Crime,Larceny-Theft,1850
2016,K3,Property Crime,Motor Vehicle Theft,59
2016,L1,Person Crime,Aggravated Assault,51
2016,L1,Person Crime,Rape,2
2016,L1,Person Crime,Robbery,28
2016,L1,Property Crime,Arson,1
2016,L1,Property Crime,Burglary,169
2016,L1,Property Crime,Larceny-Theft,316
2016,L1,Property Crime,Motor Vehicle Theft,99
2016,L2,Person Crime,Aggravated Assault,32
2016,L2,Person Crime,Robbery,46
2016,L2,Property Crime,Arson,1
2016,L2,Property Crime,Burglary,225
2016,L2,Property Crime,Larceny-Theft,1044
2016,L2,Property Crime,Motor Vehicle Theft,152
2016,L3,Person Crime,Aggravated Assault,37
2016,L3,Person Crime,Rape,2
2016,L3,Person Crime,Robbery,23
2016,L3,Property Crime,Burglary,154
2016,L3,Property Crime,Larceny-Theft,314
2016,L3,Property Crime,Motor Vehicle Theft,64
2016,M1,Person Crime,Aggravated Assault,33
2016,M1,Person Crime,Rape,9
2016,M1,Person Crime,Robbery,30
2016,M1,Property Crime,Arson,3
2016,M1,Property Crime,Burglary,78
2016,M1,Property Crime,Larceny-Theft,818
2016,M1,Property Crime,Motor Vehicle Theft,23
2016,M2,Person Crime,Aggravated Assault,49
2016,M2,Person Crime,Rape,3
2016,M2,Person Crime,Robbery,67
2016,M2,Property Crime,Arson,1
2016,M2,Property Crime,Burglary,117
2016,M2,Property Crime,Larceny-Theft,1062
2016,M2,Property Crime,Motor Vehicle Theft,24
2016,M3,Person Crime,Aggravated Assault,56
2016,M3,Person Crime,Rape,2
2016,M3,Person Crime,Robbery,60
2016,M3,Property Crime,Arson,1
2016,M3,Property Crime,Burglary,73
2016,M3,Property Crime,Larceny-Theft,849
2016,M3,Property Crime,Motor Vehicle Theft,20
2016,N1,Person Crime,Aggravated Assault,33
2016,N1,Person Crime,Homicide,1
2016,N1,Person Crime,Rape,2
2016,N1,Person Crime,Robbery,15
2016,N1,Property Crime,Burglary,208
2016,N1,Property Crime,Larceny-Theft,404
2016,N1,Property Crime,Motor Vehicle Theft,89
2016,N2,Person Crime,Aggravated Assault,47
2016,N2,Person Crime,Rape,12
2016,N2,Person Crime,Robbery,38
2016,N2,Property Crime,Arson,1
2016,N2,Property Crime,Burglary,154
2016,N2,Property Crime,Larceny-Theft,482
2016,N2,Property Crime,Motor Vehicle Theft,65
2016,N3,Person Crime,Aggravated Assault,68
2016,N3,Person Crime,Rape,4
2016,N3,Person Crime,Robbery,51
2016,N3,Property Crime,Arson,5
2016,N3,Property Crime,Burglary,182
2016,N3,Property Crime,Larceny-Theft,622
2016,N3,Property Crime,Motor Vehicle Theft,92
2016,O1,Person Crime,Aggravated Assault,53
2016,O1,Person Crime,Homicide,1
2016,O1,Person Crime,Rape,6
2016,O1,Person Crime,Robbery,18
2016,O1,Property Crime,Arson,2
2016,O1,Property Crime,Burglary,46
2016,O1,Property Crime,Larceny-Theft,257
2016,O1,Property Crime,Motor Vehicle Theft,42
2016,O2,Person Crime,Aggravated Assault,31
2016,O2,Person Crime,Robbery,7
2016,O2,Property Crime,Arson,1
2016,O2,Property Crime,Burglary,73
2016,O2,Property Crime,Larceny-Theft,184
2016,O2,Property Crime,Motor Vehicle Theft,49
2016,O3,Person Crime,Aggravated Assault,24
2016,O3,Person Crime,Rape,2
2016,O3,Person Crime,Robbery,12
2016,O3,Property Crime,Arson,4
2016,O3,Property Crime,Burglary,73
2016,O3,Property Crime,Larceny-Theft,170
2016,O3,Property Crime,Motor Vehicle Theft,53
2016,Q1,Person Crime,Aggravated Assault,31
2016,Q1,Person Crime,Robbery,14
2016,Q1,Property Crime,Arson,2
2016,Q1,Property Crime,Burglary,145
2016,Q1,Property Crime,Larceny-Theft,512
2016,Q1,Property Crime,Motor Vehicle Theft,65
2016,Q2,Person Crime,Aggravated Assault,21
2016,Q2,Person Crime,Rape,4
2016,Q2,Person Crime,Robbery,5
2016,Q2,Property Crime,Arson,2
2016,Q2,Property Crime,Burglary,217
2016,Q2,Property Crime,Larceny-Theft,694
2016,Q2,Property Crime,Motor Vehicle Theft,113
2016,Q3,Person Crime,Aggravated Assault,32
2016,Q3,Person Crime,Rape,2
2016,Q3,Person Crime,Robbery,18
2016,Q3,Property Crime,Burglary,247
2016,Q3,Property Crime,Larceny-Theft,807
2016,Q3,Property Crime,Motor Vehicle Theft,91
2016,R1,Person Crime,Aggravated Assault,53
2016,R1,Person Crime,Rape,5
2016,R1,Person Crime,Robbery,48
2016,R1,Property Crime,Arson,1
2016,R1,Property Crime,Burglary,142
2016,R1,Property Crime,Larceny-Theft,356
2016,R1,Property Crime,Motor Vehicle Theft,127
2016,R2,Person Crime,Aggravated Assault,68
2016,R2,Person Crime,Rape,6
2016,R2,Person Crime,Robbery,55
2016,R2,Property Crime,Burglary,95
2016,R2,Property Crime,Larceny-Theft,625
2016,R2,Property Crime,Motor Vehicle Theft,92
2016,R3,Person Crime,Aggravated Assault,52
2016,R3,Person Crime,Rape,7
2016,R3,Person Crime,Robbery,27
2016,R3,Property Crime,Arson,1
2016,R3,Property Crime,Burglary,107
2016,R3,Property Crime,Larceny-Theft,470
2016,R3,Property Crime,Motor Vehicle Theft,82
2016,S1,Person Crime,Aggravated Assault,36
2016,S1,Person Crime,Homicide,2
2016,S1,Person Crime,Rape,5
2016,S1,Person Crime,Robbery,60
2016,S1,Property Crime,Arson,2
2016,S1,Property Crime,Burglary,113
2016,S1,Property Crime,Larceny-Theft,200
2016,S1,Property Crime,Motor Vehicle Theft,91
2016,S2,Person Crime,Aggravated Assault,56
2016,S2,Person Crime,Homicide,2
2016,S2,Person Crime,Rape,4
2016,S2,Person Crime,Robbery,37
2016,S2,Property Crime,Arson,1
2016,S2,Property Crime,Burglary,75
2016,S2,Property Crime,Larceny-Theft,183
2016,S2,Property Crime,Motor Vehicle Theft,87
2016,S3,Person Crime,Aggravated Assault,53
2016,S3,Person Crime,Homicide,2
2016,S3,Person Crime,Rape,4
2016,S3,Person Crime,Robbery,33
2016,S3,Property Crime,Arson,1
2016,S3,Property Crime,Burglary,166
2016,S3,Property Crime,Larceny-Theft,356
2016,S3,Property Crime,Motor Vehicle Theft,89
2016,U1,Person Crime,Aggravated Assault,29
2016,U1,Person Crime,Homicide,1
2016,U1,Person Crime,Rape,9
2016,U1,Person Crime,Robbery,38
2016,U1,Property Crime,Arson,5
2016,U1,Property Crime,Burglary,360
2016,U1,Property Crime,Larceny-Theft,809
2016,U1,Property Crime,Motor Vehicle Theft,223
2016,U2,Person Crime,Aggravated Assault,62
2016,U2,Person Crime,Rape,5
2016,U2,Person Crime,Robbery,49
2016,U2,Property Crime,Arson,2
2016,U2,Property Crime,Burglary,302
2016,U2,Property Crime,Larceny-Theft,544
2016,U2,Property Crime,Motor Vehicle Theft,60
2016,U3,Person Crime,Aggravated Assault,36
2016,U3,Person Crime,Rape,1
2016,U3,Person Crime,Robbery,24
2016,U3,Property Crime,Arson,6
2016,U3,Property Crime,Burglary,394
2016,U3,Property Crime,Larceny-Theft,850
2016,U3,Property Crime,Motor Vehicle Theft,124
2016,W1,Person Crime,Aggravated Assault,34
2016,W1,Person Crime,Rape,3
2016,W1,Person Crime,Robbery,21
2016,W1,Property Crime,Arson,1
2016,W1,Property Crime,Burglary,143
2016,W1,Property Crime,Larceny-Theft,410
2016,W1,Property Crime,Motor Vehicle Theft,80
2016,W2,Person Crime,Aggravated Assault,33
2016,W2,Person Crime,Rape,4
2016,W2,Person Crime,Robbery,17
2016,W2,Property Crime,Arson,2
2016,W2,Property Crime,Burglary,166
2016,W2,Property Crime,Larceny-Theft,653
2016,W2,Property Crime,Motor Vehicle Theft,133
2016,W3,Person Crime,Aggravated Assault,16
2016,W3,Person Crime,Rape,1
2016,W3,Person Crime,Robbery,7
2016,W3,Property Crime,Arson,3
2016,W3,Property Crime,Burglary,134
2016,W3,Property Crime,Larceny-Theft,452
2016,W3,Property Crime,Motor Vehicle Theft,93
2017,B1,Person Crime,Aggravated Assault,54
2017,B1,Person Crime,Rape,4
2017,B1,Person Crime,Robbery,32
2017,B1,Property Crime,Arson,4
2017,B1,Property Crime,Burglary,302
2017,B1,Property Crime,Larceny-Theft,628
2017,B1,Property Crime,Motor Vehicle Theft,95
2017,B2,Person Crime,Aggravated Assault,33
2017,B2,Person Crime,Homicide,2
2017,B2,Person Crime,Robbery,22
2017,B2,Property Crime,Arson,7
2017,B2,Property Crime,Burglary,223
2017,B2,Property Crime,Larceny-Theft,708
2017,B2,Property Crime,Motor Vehicle Theft,135
2017,B3,Person Crime,Aggravated Assault,41
2017,B3,Person Crime,Rape,8
2017,B3,Person Crime,Robbery,22
2017,B3,Property Crime,Burglary,266
2017,B3,Property Crime,Larceny-Theft,779
2017,B3,Property Crime,Motor Vehicle Theft,139
2017,C1,Person Crime,Aggravated Assault,26
2017,C1,Person Crime,Rape,3
2017,C1,Person Crime,Robbery,21
2017,C1,Property Crime,Arson,1
2017,C1,Property Crime,Burglary,191
2017,C1,Property Crime,Larceny-Theft,406
2017,C1,Property Crime,Motor Vehicle Theft,73
2017,C2,Person Crime,Aggravated Assault,22
2017,C2,Person Crime,Robbery,9
2017,C2,Property Crime,Arson,3
2017,C2,Property Crime,Burglary,120
2017,C2,Property Crime,Larceny-Theft,354
2017,C2,Property Crime,Motor Vehicle Theft,59
2017,C3,Person Crime,Aggravated Assault,39
2017,C3,Person Crime,Rape,4
2017,C3,Person Crime,Robbery,23
2017,C3,Property Crime,Arson,1
2017,C3,Property Crime,Burglary,110
2017,C3,Property Crime,Larceny-Theft,304
2017,C3,Property Crime,Motor Vehicle Theft,64
2017,D1,Person Crime,Aggravated Assault,71
2017,D1,Person Crime,Rape,5
2017,D1,Person Crime,Robbery,41
2017,D1,Property Crime,Arson,3
2017,D1,Property Crime,Burglary,200
2017,D1,Property Crime,Larceny-Theft,824
2017,D1,Property Crime,Motor Vehicle Theft,28
2017,D2,Person Crime,Aggravated Assault,46
2017,D2,Person Crime,Homicide,1
2017,D2,Person Crime,Rape,9
2017,D2,Person Crime,Robbery,17
2017,D2,Property Crime,Arson,3
2017,D2,Property Crime,Burglary,209
2017,D2,Property Crime,Larceny-Theft,540
2017,D2,Property Crime,Motor Vehicle Theft,51
2017,D3,Person Crime,Aggravated Assault,55
2017,D3,Person Crime,Rape,7
2017,D3,Person Crime,Robbery,26
2017,D3,Property Crime,Arson,3
2017,D3,Property Crime,Burglary,214
2017,D3,Property Crime,Larceny-Theft,600
2017,D3,Property Crime,Motor Vehicle Theft,75
2017,E1,Person Crime,Aggravated Assault,83
2017,E1,Person Crime,Rape,7
2017,E1,Person Crime,Robbery,39
2017,E1,Property Crime,Arson,1
2017,E1,Property Crime,Burglary,270
2017,E1,Property Crime,Larceny-Theft,515
2017,E1,Property Crime,Motor Vehicle Theft,66
2017,E2,Person Crime,Aggravated Assault,88
2017,E2,Person Crime,Rape,6
2017,E2,Person Crime,Robbery,48
2017,E2,Property Crime,Arson,3
2017,E2,Property Crime,Burglary,162
2017,E2,Property Crime,Larceny-Theft,607
2017,E2,Property Crime,Motor Vehicle Theft,38
2017,E3,Person Crime,Aggravated Assault,88
2017,E3,Person Crime,Rape,11
2017,E3,Person Crime,Robbery,38
2017,E3,Property Crime,Arson,1
2017,E3,Property Crime,Burglary,270
2017,E3,Property Crime,Larceny-Theft,534
2017,E3,Property Crime,Motor Vehicle Theft,42
2017,F1,Person Crime,Aggravated Assault,48
2017,F1,Person Crime,Rape,2
2017,F1,Person Crime,Robbery,20
2017,F1,Property Crime,Arson,3
2017,F1,Property Crime,Burglary,86
2017,F1,Property Crime,Larceny-Theft,332
2017,F1,Property Crime,Motor Vehicle Theft,74
2017,F2,Person Crime,Aggravated Assault,35
2017,F2,Person Crime,Homicide,2
2017,F2,Person Crime,Rape,4
2017,F2,Person Crime,Robbery,38
2017,F2,Property Crime,Arson,2
2017,F2,Property Crime,Burglary,88
2017,F2,Property Crime,Larceny-Theft,566
2017,F2,Property Crime,Motor Vehicle Theft,93
2017,F3,Person Crime,Aggravated Assault,46
2017,F3,Person Crime,Homicide,2
2017,F3,Person Crime,Robbery,12
2017,F3,Property Crime,Arson,1
2017,F3,Property Crime,Burglary,129
2017,F3,Property Crime,Larceny-Theft,293
2017,F3,Property Crime,Motor Vehicle Theft,126
2017,G1,Person Crime,Aggravated Assault,58
2017,G1,Person Crime,Rape,15
2017,G1,Person Crime,Robbery,15
2017,G1,Property Crime,Arson,4
2017,G1,Property Crime,Burglary,123
2017,G1,Property Crime,Larceny-Theft,184
2017,G1,Property Crime,Motor Vehicle Theft,24
2017,G2,Person Crime,Aggravated Assault,59
2017,G2,Person Crime,Homicide,2
2017,G2,Person Crime,Rape,4
2017,G2,Person Crime,Robbery,15
2017,G2,Property Crime,Arson,2
2017,G2,Property Crime,Burglary,97
2017,G2,Property Crime,Larceny-Theft,270
2017,G2,Property Crime,Motor Vehicle Theft,55
2017,G3,Person Crime,Aggravated Assault,38
2017,G3,Person Crime,Rape,2
2017,G3,Person Crime,Robbery,21
2017,G3,Property Crime,Arson,3
2017,G3,Property Crime,Burglary,107
2017,G3,Property Crime,Larceny-Theft,318
2017,G3,Property Crime,Motor Vehicle Theft,44
2017,J1,Person Crime,Aggravated Assault,60
2017,J1,Person Crime,Rape,9
2017,J1,Person Crime,Robbery,40
2017,J1,Property Crime,Arson,2
2017,J1,Property Crime,Burglary,160
2017,J1,Property Crime,Larceny-Theft,508
2017,J1,Property Crime,Motor Vehicle Theft,76
2017,J2,Person Crime,Aggravated Assault,15
2017,J2,Person Crime,Rape,4
2017,J2,Person Crime,Robbery,10
